id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,license
21717004,"cozy room in queens, with free subway pick up",74118795399,unconfirmed,Jennyfer,Queens,Cambria Heights,40.69597,-73.74307,United States,US,TRUE,strict,Private room,2007,"$1,026 ",$205 ,7,1,11/10/18,0.12,3,1,0,
18451807,BEAUTIFUL GREAT BEDROOM IN HARLEM,51000565775,verified,Maxime C And Winie C,Manhattan,Harlem,40.81639,-73.94414,United States,US,TRUE,flexible,Private room,2019,$218 ,$44 ,2,40,6/26/2019,2.75,3,3,177,
33223070,Females only shared room by Central Park,50976793163,verified,Hailey Gokhan,Manhattan,Upper East Side,40.76974,-73.95165,United States,US,TRUE,moderate,Shared room,2018,$640 ,$128 ,2,4,01/04/22,1.4,4,7,63,
52196785,Comfy private room in trendy Clinton Hill Brooklyn,74737271948,unconfirmed,Sarah,Brooklyn,Clinton Hill,40.69083,-73.9655,United States,US,FALSE,flexible,Private room,2015,$486 ,$97 ,2,38,6/20/2019,2.38,4,1,37,
23388817,2 BED APT/TIME SQUARE/HELLS KITCHEN/CENTRAL PARK,70360960041,unconfirmed,Scott,Manhattan,Hell's Kitchen,40.76458,-73.98753,United States,US,TRUE,flexible,Entire home/apt,2015,$687 ,$137 ,1,25,06/03/19,4.26,4,2,0,
45941435,,80598933051,verified,Arthur,Manhattan,Hell's Kitchen,40.76615,-73.98829,United States,US,TRUE,moderate,Private room,2015,$956 ,$191 ,1,73,6/30/2019,2.96,3,3,342,
38459427,Quiet Bedroom in Cobble Hill,73070691824,unconfirmed,Sloan,Brooklyn,Boerum Hill,40.68727,-73.98944,United States,US,FALSE,flexible,Private room,2019,$994 ,,30,207,03/12/20,2.68,4,1,364,
20312506,New York Hotel,43361788253,unconfirmed,Christine,Manhattan,Midtown,40.75355,-73.97352,United States,US,FALSE,flexible,Private room,2022,$618 ,$124 ,7,3,5/30/2019,1.23,5,1,184,
34037713,Beautiful Apartment on Columbus Square,70340820878,verified,Avi,Manhattan,Upper West Side,40.79618,-73.968,United States,US,TRUE,flexible,Entire home/apt,2004,$361 ,$72 ,30,1,12/31/2021,0.46,3,63,337,
7415748,Cute Clinton Hill brownstone apt!,40032955003,unconfirmed,Heather,Brooklyn,Clinton Hill,40.6921,-73.96603,United States,US,FALSE,strict,Entire home/apt,2016,$140 ,$28 ,3,3,01/02/17,0.08,1,2,267,
52806524,Welcoming and Beautiful bedroom in Brooklyn.,6384561520,unconfirmed,Jon,Brooklyn,Flatbush,40.6478,-73.96831,United States,US,TRUE,strict,Private room,2013,$747 ,$149 ,3,10,5/30/2019,0.63,5,1,0,
18417564,NEW Perfect shared male room for a long term I,79050242043,unconfirmed,Max,Manhattan,Lower East Side,40.71113,-73.9884,United States,US,TRUE,moderate,Shared room,2018,"$1,028 ",$206 ,100,0,,,4,28,320,
17853114,Shared Room 1 Stop from Manhattan on the F Train,43104484920,unconfirmed,Taylor,Queens,Long Island City,40.76006,-73.9408,United States,US,TRUE,moderate,Private room,2008,$560 ,$112 ,4,2,06/01/19,0.65,2,5,89,
51725120,Private Room!,53882464049,unconfirmed,Lola,Manhattan,Upper East Side,40.76578,-73.95443,United States,US,FALSE,moderate,Private room,2022,$538 ,$108 ,2,61,6/16/2019,2.85,5,2,287,
30011446,COZY KING SUITE NEAR JFK AIRPORT W/ FREE PARKING,86470765193,verified,Kareem,Brooklyn,Flatlands,40.62958,-73.92993,United States,US,FALSE,strict,Entire home/apt,2004,"$1,023 ",$205 ,1,31,2/21/2022,3.65,2,2,164,
44238142,NYC Sunny Private Flat In Heart of it All.,46609933414,verified,Kimberly,Brooklyn,Bedford-Stuyvesant,40.69318,-73.95669,United States,US,FALSE,flexible,Private room,2007,$601 ,$120 ,2,35,06/03/19,1.35,5,4,139,
32962937,"No security req,great price,new queen bed!",12333277787,verified,Miguel,Brooklyn,Bedford-Stuyvesant,40.68342,-73.94632,United States,US,TRUE,flexible,Private room,2004,$584 ,$117 ,30,17,01/06/22,0.24,3,1,338,
29397288,"Home For Medical Professionals - ""Laudanum""",2327384743,unconfirmed,Stat,Brooklyn,Bushwick,40.70683,-73.9193,United States,US,TRUE,strict,Private room,2019,$483 ,$97 ,6,3,2/26/2022,0.85,4,52,302,
24886654,BKLYN Cozy B&B,2853729807,verified,Anthony,Brooklyn,Bedford-Stuyvesant,40.69655,-73.93458,United States,US,TRUE,strict,Private room,2019,"$1,174 ",$235 ,1,18,6/22/2019,6,4,1,0,
49632456,LUXURY BLDG - PRIVATE TERRACE/DOORMAN,11773393341,unconfirmed,Andra,Manhattan,Upper West Side,40.77174,-73.98934,United States,US,TRUE,moderate,Entire home/apt,2016,$314 ,$63 ,3,16,05/07/19,0.48,1,1,0,
33424108,Private room in Midtown East,62875289815,unconfirmed,Alex,Manhattan,Midtown,40.75617,-73.97164,United States,US,FALSE,flexible,Private room,2010,$496 ,$99 ,2,50,01/02/22,0.63,3,1,365,
38462740,Townhouse with  private bathroom and lush backyard,60640732223,unconfirmed,Jeffery,Brooklyn,Crown Heights,40.67249,-73.92292,United States,US,TRUE,strict,Private room,2004,"$1,088 ",,3,19,03/12/20,0.33,4,1,0,
41859938,Clean/convenient apartment w/rooftop & gym.,93214766375,unconfirmed,Brian,Brooklyn,Bedford-Stuyvesant,40.69116,-73.95444,United States,US,FALSE,strict,Entire home/apt,2005,$217 ,$43 ,3,4,06/09/19,1.03,4,1,205,
20587551,"Girls House -  ""Dandelion"" Single Bed 紐約民宿",50037239243,verified,Tong,Brooklyn,Cypress Hills,40.68276,-73.8708,United States,US,TRUE,strict,Shared room,2011,$521 ,$104 ,4,19,6/26/2019,1.91,5,6,16,
6580671,Central Harlem Loft Bdrm + Garden,36628674477,verified,Graham,Manhattan,Harlem,40.8098,-73.94443,United States,US,FALSE,flexible,Private room,2016,$496 ,$99 ,2,1,9/21/2015,0.02,4,3,406,
19096893,A Perfect Match! The NYC All-Rounder Apartment,27016109091,unconfirmed,Suzanne,Manhattan,Hell's Kitchen,40.75652,-73.99069,United States,US,TRUE,strict,Entire home/apt,2009,$104 ,$21 ,3,44,06/07/19,3.53,2,1,48,
16529803,LGA Newly Renovated Apt.2,96441435492,unconfirmed,Haijiao,Queens,East Elmhurst,40.76419,-73.87498,United States,US,FALSE,flexible,Entire home/apt,2008,"$1,053 ",$211 ,1,118,07/07/19,6.05,3,2,79,
40132896,"Central, Peaceful Semi-Private Room",53854367493,unconfirmed,Tangier,Brooklyn,Flatbush,40.63899,-73.95177,United States,US,TRUE,flexible,Shared room,2014,$428 ,$86 ,2,5,10/20/2014,0.07,5,1,321,
25552728,Contemporary studio in Manhattan,30421989413,verified,Elena,Manhattan,Upper East Side,40.77932,-73.94547,United States,US,FALSE,strict,Entire home/apt,2003,$424 ,$85 ,3,4,6/30/2019,1.9,4,1,315,
33000493,El Edén,9952692487,unconfirmed,Laly,Bronx,Parkchester,40.83806,-73.86827,United States,US,FALSE,flexible,Entire home/apt,2016,$523 ,$105 ,2,14,01/06/22,1.51,2,1,365,
51636752,Trendy Carroll Gardens Boutique apartment,68906777287,verified,Sharon,Brooklyn,Carroll Gardens,40.68196,-73.99944,United States,US,FALSE,flexible,Entire home/apt,2021,$432 ,$86 ,7,1,04/01/17,0.04,1,1,0,
37125622,"Convenient Room w/ balc. in Prime Area, near 2 stations",70927342183,unconfirmed,Kaz,Queens,Sunnyside,40.74778,-73.91979,United States,US,FALSE,strict,Private room,2009,"$1,068 ",$214 ,30,3,06/01/21,0.09,2,161,277,
51275548,"Large, Sunny Studio in the heart of Chelsea.",2477107287,unconfirmed,Eunice,Manhattan,Chelsea,40.74089,-74.00002,United States,US,FALSE,strict,Entire home/apt,2021,$695 ,$139 ,2,,01/01/19,0.13,1,1,0,
41494315,New clean cozy room private entrance  paid parking,47373204759,unconfirmed,Jim&Lisa,Queens,Flushing,40.75707,-73.81205,United States,US,FALSE,strict,Private room,2007,$726 ,$145 ,2,22,6/25/2019,1.36,5,6,180,
15442324,NYC private room in Private house|Mt Vernon area,7021188964,unconfirmed,Tunzil,Bronx,Wakefield,40.90356,-73.84172,United States,US,FALSE,strict,Private room,2014,"$1,035 ",$207 ,1,11,06/10/19,0.5,3,1,35,
43010931,Cozy Room near Casino and Metro,22683480661,verified,Elvin,Queens,Ozone Park,40.67238,-73.83909,United States,US,TRUE,moderate,Private room,2010,"$1,092 ",$218 ,1,212,6/30/2019,6.19,4,1,164,
33602500,Studio flat near Penn Station,50515671914,unconfirmed,Paz,Manhattan,Midtown,40.74618,-73.98699,United States,US,FALSE,flexible,Entire home/apt,2018,$306 ,$61 ,3,27,01/02/22,2.04,4,3,0,
34502197,XL 3 Bedroom NYC Apartment PRIME Location,87875416231,verified,Ori,Manhattan,Hell's Kitchen,40.75539,-73.99676,United States,US,FALSE,flexible,Entire home/apt,2022,"$1,057 ",$211 ,30,2,12/21/2021,0.31,5,7,222,
9579107,Charming 1 bedroom East Village Apt,49735456865,unconfirmed,Eli,Manhattan,East Village,40.72804,-73.98867,United States,US,TRUE,flexible,Entire home/apt,2005,"$1,081 ",$216 ,5,12,4/26/2019,0.31,1,1,105,
21754561,Brand New NYC Apartment: Central Park & Midtown,28489390373,verified,Maksum,Manhattan,Upper East Side,40.76263,-73.96881,United States,US,FALSE,flexible,Entire home/apt,2020,"$1,037 ",$207 ,6,33,6/16/2019,4.16,2,1,95,
2827240,Luxury studio,16221344059,unconfirmed,Marie,Manhattan,Chelsea,40.74163,-73.99857,United States,US,TRUE,moderate,Entire home/apt,2008,$197 ,$39 ,3,9,5/13/2019,0.87,1,1,172,
42780622,Manhattan Luxury Private Bedroom!!,23382888087,unconfirmed,Luke,Manhattan,Inwood,40.86214,-73.92708,United States,US,TRUE,flexible,Private room,2007,"$1,017 ",$203 ,3,1,06/04/19,0.86,4,8,252,
45015228,"Spacious Apt w Deck, Williamsburg",62282756700,verified,Charles,Brooklyn,Williamsburg,40.71004,-73.95994,United States,US,TRUE,flexible,Entire home/apt,2004,$251 ,$50 ,3,26,6/25/2019,1.01,4,1,70,
51076720,Cozy Upper West Private Floor,89844397067,verified,Shane,Manhattan,Upper West Side,40.78296,-73.98284,United States,US,FALSE,strict,Private room,2010,$67 ,$13 ,1,1,01/02/17,0.03,5,1,0,
34012859,Good location 4min from subway 7 Line,58063906753,unconfirmed,Hiroki,Queens,Jackson Heights,40.75292,-73.87677,United States,US,FALSE,flexible,Private room,2005,$720 ,$144 ,30,3,12/31/2021,0.17,3,152,0,
7662074,Private master bedroom with TV - Williamsburg,34620891611,unconfirmed,Chris,Brooklyn,Williamsburg,40.71439,-73.96256,United States,US,TRUE,flexible,Private room,2015,$785 ,$157 ,7,4,7/18/2017,0.11,2,1,305,
36148051,"Hotel 48 Lex, Accessible Queen",15596141026,verified,48Lex,Manhattan,Midtown,40.75198,-73.96978,United States,US,TRUE,flexible,Private room,2009,$285 ,$57 ,1,12,9/27/2021,0.45,2,11,314,
21256939,Nicely decorated apt with amazing private rooftop!,73333296710,unconfirmed,Jean,Brooklyn,Crown Heights,40.67419,-73.92173,United States,US,FALSE,flexible,Entire home/apt,2010,$224 ,$45 ,3,21,06/10/19,2.79,2,1,327,
42931400,"Large studio in Williamsburg, 4B",17402911325,verified,Krzysztof,Brooklyn,Greenpoint,40.72043,-73.94253,United States,US,TRUE,moderate,Entire home/apt,2008,$247 ,$49 ,30,8,06/08/19,0.26,1,8,152,
32231692,Williamsburg artist room,23834141845,verified,Paulette,Brooklyn,Williamsburg,40.70921,-73.94242,United States,US,TRUE,strict,Private room,2018,$129 ,$26 ,2,12,1/24/2022,3,2,2,72,
50010229,Cozy Lofted Bedroom in East Williamsburg,97834617342,verified,Hanley,Brooklyn,Williamsburg,40.70661,-73.93584,United States,US,TRUE,strict,Private room,2005,"$1,178 ",$236 ,1,1,10/01/16,0.03,2,1,0,
54054169,Newly Renovated Cozy Apartment,32847854369,unconfirmed,Deanna,Queens,Woodside,40.74789,-73.89752,United States,US,FALSE,moderate,Entire home/apt,2004,$286 ,$57 ,1,2,07/05/18,0.16,3,1,0,
23182809,Heart of Brooklyn 1 Bedroom in 2 bdr apt.,7210428554,unconfirmed,Thomas,Brooklyn,Clinton Hill,40.68457,-73.96605,United States,US,TRUE,strict,Private room,2015,$498 ,$100 ,3,0,,,2,2,179,
41302667,✪ Friends & Family Downtown ✪ 2BR / 3 Bed ✪ Best !,91969269385,verified,Camila,Manhattan,Lower East Side,40.72135,-73.98915,United States,US,TRUE,strict,Entire home/apt,2003,$80 ,$16 ,4,84,6/23/2019,2.16,1,1,88,
39402755,In_Manhattan+1 Small Block to train,14379766267,verified,Chris,Manhattan,Inwood,40.86284,-73.91955,United States,US,TRUE,flexible,Private room,2016,"$1,198 ",$240 ,4,142,06/03/19,1.68,4,2,179,
41511436,Bright cozy home close to Penn Station NYC❤️,27298969505,unconfirmed,Barbara,Queens,Long Island City,40.75325,-73.93538,United States,US,FALSE,moderate,Entire home/apt,2006,"$1,103 ",$221 ,30,0,,,4,2,159,
30175479,Two bedrooms Cozy and super clean spacious place.,30262836688,unconfirmed,Stephania,Brooklyn,Kensington,40.64091,-73.97085,United States,US,FALSE,strict,Entire home/apt,2005,$397 ,$79 ,1,13,2/20/2022,3.48,5,2,55,
23922891,private room for up to 2 guests,31453287970,verified,Lizhen,Queens,Elmhurst,40.74311,-73.88098,United States,US,FALSE,strict,Private room,2018,$924 ,$185 ,1,1,2/18/2019,0.21,5,1,89,
33511371,Near 5th AVE Renovated Studio in Brooklyn,92922044812,unconfirmed,Joanna,Brooklyn,Bay Ridge,40.62203,-74.02396,United States,US,FALSE,moderate,Entire home/apt,2017,$554 ,$111 ,5,45,01/02/22,1.08,4,3,60,
52449186,"HARLEM HOME AWAY FROM HOME , SHORT - EXTENDED STAY",83352710049,unconfirmed,Judith,Manhattan,Harlem,40.80497,-73.94952,United States,US,TRUE,moderate,Private room,2003,$336 ,$67 ,1,7,05/12/19,0.43,5,1,297,
14538761,Rockaway Hideaway,59077239912,unconfirmed,Harry,Queens,Rockaway Beach,40.58891,-73.81578,United States,US,TRUE,strict,Private room,2003,$884 ,$177 ,1,34,07/01/19,1.4,1,2,358,
51638409,One BR duplex loft in midtown east townhouse - 43,20762869193,unconfirmed,Gordon,Manhattan,Midtown,40.76032,-73.96618,United States,US,TRUE,strict,Entire home/apt,2020,$223 ,$45 ,30,7,11/15/2018,0.4,5,5,71,
37510575,Stunning Sublet Red Hook Garden Loft,11248461082,verified,Tim,Brooklyn,Red Hook,40.67863,-74.01086,United States,US,TRUE,flexible,Entire home/apt,2008,$430 ,$86 ,30,2,1/30/2021,0.07,4,1,79,
42740856,Less is More - in West Chelsea,65083631693,unconfirmed,L,Manhattan,Chelsea,40.74477,-74.00622,United States,US,FALSE,strict,Entire home/apt,2006,$405 ,$81 ,2,5,6/20/2019,1.69,3,1,137,
26299990,Cozy 2 bedroom in the heart of Astoria,88555870047,verified,Laura,Queens,Ditmars Steinway,40.77558,-73.90506,United States,US,TRUE,strict,Entire home/apt,2014,$460 ,$92 ,2,1,07/01/19,1,4,1,5,
47760159,Gorgeous apartment in Brownstone,4314698308,unconfirmed,Gary,Brooklyn,South Slope,40.66736,-73.98773,United States,US,TRUE,strict,Private room,2009,"$1,185 ",$237 ,2,141,07/05/19,3.63,1,1,95,
33770952,La Sienna Guesthouse Serene Setting,58895193379,unconfirmed,Yvette,Manhattan,Harlem,40.80766,-73.95199,United States,US,TRUE,flexible,Private room,2014,$121 ,$24 ,5,5,01/01/22,0.32,4,7,83,
39124396,Luxury Apartment 2 Bedroom 1 B Private entrance.,40637240312,unconfirmed,Sammy,Bronx,Williamsbridge,40.88408,-73.86027,United States,US,FALSE,moderate,Entire home/apt,2015,$319 ,$64 ,1,8,01/10/22,2.29,2,3,327,
32690653,Private room in a bright and clean Bedstuy Apt!,79562304545,verified,Calle,Brooklyn,Bedford-Stuyvesant,40.69225,-73.94529,United States,US,TRUE,moderate,Private room,2006,$279 ,$56 ,30,6,1/13/2022,0.23,4,1,39,
51748317,"Private Room with Full Private Bath, cozy&quiet",96984894988,verified,Sean,Brooklyn,Williamsburg,40.70961,-73.94635,United States,US,TRUE,flexible,Private room,2021,$724 ,$145 ,1,98,6/27/2019,3.53,3,1,44,
40036243,The Original Williamsburg Loft!,77439398769,verified,Jon Paul,Brooklyn,Williamsburg,40.71737,-73.96396,United States,US,FALSE,moderate,Entire home/apt,2012,$830 ,$166 ,1,77,6/27/2019,1.08,2,1,116,
33938851,"Sunny 1 bed w/ elevator, gym & work station",52401442646,verified,Therese,Brooklyn,Clinton Hill,40.68466,-73.96687,United States,US,FALSE,strict,Entire home/apt,2018,"$1,134 ",$227 ,90,1,01/01/22,0.47,2,1,271,
43687498,Room for Either One of Two (Has Two Beds),40631213571,verified,Joyce,Brooklyn,Canarsie,40.63485,-73.92055,United States,US,TRUE,flexible,Shared room,2005,$782 ,$156 ,2,4,12/27/2017,0.13,5,2,3,
25414653,Cozy Bed-Stuy 1BR- easy access to Manhattan,39041880665,verified,Corey,Brooklyn,Bedford-Stuyvesant,40.69302,-73.93285,United States,US,TRUE,flexible,Entire home/apt,2012,"$1,008 ",$202 ,1,1,5/17/2019,0.57,4,1,167,
10703590,"Quiet light-filled apt, subway near",44080516834,unconfirmed,Jason,Manhattan,Harlem,40.82822,-73.94864,United States,US,FALSE,moderate,Entire home/apt,2020,"$1,119 ",$224 ,16,26,6/19/2019,0.76,3,1,31,
9596229,Cozy Apartment in Queens — 20 Min to Manhattan,3654458705,verified,Katie,Queens,Ridgewood,40.7003,-73.89983,United States,US,TRUE,strict,Private room,2006,$267 ,$53 ,2,0,,,2,1,418,
21459080,"Artistic Studio Apt, Private Entrance",92910357299,unconfirmed,Tohar,Brooklyn,Crown Heights,40.66935,-73.94133,United States,US,FALSE,strict,Entire home/apt,2013,,$164 ,2,17,6/16/2019,2.01,4,1,245,
18096126,Quiet room in Bushwick Apartment above Jefferson L,87660760061,unconfirmed,Andrew,Brooklyn,Bushwick,40.7069,-73.92284,United States,US,TRUE,moderate,Private room,2013,$262 ,$52 ,3,1,4/23/2018,0.07,3,1,0,
31239209,Amazing 2 Bedroom Unit in Brooklyn,90028770784,unconfirmed,Gordon,Brooklyn,Greenpoint,40.72525,-73.95345,United States,US,FALSE,strict,Entire home/apt,2019,$82 ,$16 ,30,2,02/12/22,0.97,2,1,34,
22176518,Clean and Cozy Private Room in Lower East Side,45579148961,unconfirmed,Victor,Manhattan,Lower East Side,40.71744,-73.98957,United States,US,TRUE,flexible,Private room,2019,$188 ,$38 ,3,19,07/01/19,2.81,5,1,0,
4291387,Stunning Brooklyn Brownstone,54691582086,unconfirmed,Wayne,Brooklyn,Park Slope,40.67761,-73.97667,United States,US,TRUE,moderate,Entire home/apt,2019,$153 ,$31 ,2,20,07/05/19,1.6,3,2,-4,
16591108,Sunny and Spacious Nolita 1BR apartment!,83281403857,unconfirmed,Alana,Manhattan,Nolita,40.72224,-73.99438,United States,US,FALSE,moderate,Entire home/apt,2010,$66 ,$13 ,5,7,11/14/2018,0.46,2,1,0,
53362138,Large  room near Columbia University Med school,28072780111,unconfirmed,Kyunam,Manhattan,Washington Heights,40.84332,-73.94131,United States,US,FALSE,strict,Private room,2011,"$1,010 ",$202 ,1,8,6/18/2019,0.58,2,3,53,
6641976,Elegant Oasis - Private Roof Terrace,80243225093,verified,Ola,Manhattan,Chelsea,40.7414,-73.99815,United States,US,FALSE,flexible,Entire home/apt,2014,$338 ,$68 ,30,22,06/08/19,0.48,4,1,367,
36383331,Private bedroom in a quiet and safe neighborhood,54868756480,verified,Karen,Brooklyn,Gravesend,40.60878,-73.97264,United States,US,TRUE,moderate,Private room,2007,$841 ,$168 ,30,120,09/04/21,2.04,2,2,0,
40191439,CHELSEA BROWNSTONE 1BRM GARDEN APT,97549758941,verified,Tabita,Manhattan,Chelsea,40.74461,-74.00172,United States,US,FALSE,moderate,Entire home/apt,2008,$716 ,$143 ,5,50,6/13/2019,0.91,5,1,328,
14626025,Amazing rooftop for unforgettable stay in New York,22151849744,verified,Eddie,Manhattan,East Harlem,40.79652,-73.93323,United States,US,TRUE,strict,Private room,2014,$403 ,$81 ,1,1,7/19/2017,0.04,4,1,0,
27262649,Sunny 5Br 4Ba - Townhouse on Upper East Side,35566983617,unconfirmed,Oliver,Manhattan,Upper East Side,40.77587,-73.95308,United States,US,FALSE,flexible,Entire home/apt,2019,$114 ,$23 ,4,0,,,4,1,270,
40436108,Lg Bedroom Trendy Williamsburg BK,80428312297,verified,Christina,Brooklyn,Williamsburg,40.71711,-73.94259,United States,US,FALSE,strict,Private room,2017,$75 ,$15 ,1,0,,,2,1,0,
1960129,Experience New York - A Locals Way,26975090694,unconfirmed,Christian & Carla,Manhattan,Washington Heights,40.84448,-73.93978,United States,US,TRUE,flexible,Private room,2006,$139 ,$28 ,2,211,07/02/19,2.63,1,2,60,
25800158,Bright and Spacious Bushwick Room,93466992516,unconfirmed,Shawana,Brooklyn,Bushwick,40.69628,-73.92627,United States,US,FALSE,moderate,Private room,2019,$470 ,$94 ,1,8,06/12/19,3.87,4,1,3,
9601752,1BR in Midtown West Apartment,86482390628,unconfirmed,Peter,Manhattan,Hell's Kitchen,40.76148,-73.99489,United States,US,TRUE,flexible,Private room,2008,"$1,028 ",$206 ,1,0,,,2,1,251,
39941248,Unique 1BR in energetic E. Village,535307887,verified,Brian,Manhattan,East Village,40.72271,-73.98478,United States,US,FALSE,strict,Entire home/apt,2022,$589 ,$118 ,3,42,6/15/2019,0.63,2,1,330,
39369617,Charming old school 1BR in C. Gardens Brooklyn,67970226930,unconfirmed,Annie,Brooklyn,Carroll Gardens,40.68343,-73.99189,United States,US,FALSE,flexible,Entire home/apt,2004,$724 ,$145 ,4,1,07/11/12,0.01,4,1,0,
36149708,(2RE) Beautiful Chelsea Studio In Flower District,26168626222,unconfirmed,Isaac,Manhattan,Chelsea,40.74684,-73.99207,United States,US,FALSE,strict,Entire home/apt,2020,"$1,091 ",$218 ,30,8,9/27/2021,0.29,5,14,339,
28767114,# 1 B Brooklyn New York apt close to metro subway,89518999119,unconfirmed,Myles,Brooklyn,East Flatbush,40.63279,-73.94376,United States,US,FALSE,flexible,Entire home/apt,2004,$459 ,$92 ,6,95,2/28/2022,1.87,2,2,77,
32287474,Lovely Garden Apartment in Stuyvesant Heights,2968212368,unconfirmed,Zoe,Brooklyn,Bedford-Stuyvesant,40.67727,-73.92443,United States,US,FALSE,moderate,Entire home/apt,2013,"$1,026 ",$205 ,2,3,1/23/2022,0.42,4,1,0,
38932748,Spacious Garden Apartment,86696068607,unconfirmed,Frederick,Brooklyn,Bushwick,40.69566,-73.91314,United States,US,FALSE,moderate,Entire home/apt,2017,$561 ,$112 ,1,22,05/06/18,1.01,3,1,0,
20596940,"Home sweet home
&(QTPOC artistic safe space)",10440468695,verified,Naomi,Brooklyn,Bedford-Stuyvesant,40.68804,-73.94591,United States,US,TRUE,strict,Private room,2007,$546 ,$109 ,1,16,6/16/2019,1.84,3,2,310,
1101855,Beautiful Queens Brownstone! - 5BR,65716686884,unconfirmed,Brad,Queens,Ridgewood,40.70382,-73.89797,United States,US,TRUE,flexible,Entire home/apt,2011,$724 ,$145 ,166,10,05/12/19,0.11,4,5,300,
45281436,Brooklyn Dream Home + Private Patio,26993669436,unconfirmed,Sabrina,Brooklyn,Brooklyn Heights,40.69284,-73.99633,United States,US,TRUE,moderate,Entire home/apt,2018,$520 ,$104 ,2,12,10/07/18,0.46,5,1,39,
46567191,West Village Haven,49122115003,verified,Joseph,Manhattan,West Village,40.73574,-74.00121,United States,US,FALSE,moderate,Entire home/apt,2005,$526 ,$105 ,14,0,,,2,1,341,
30217454,Spacious 2 bdr Apartment in Brooklyn,50949489683,unconfirmed,Oksana,Brooklyn,Sheepshead Bay,40.58501,-73.95345,United States,US,TRUE,flexible,Entire home/apt,2022,$782 ,$156 ,2,9,2/20/2022,1.37,5,7,29,
19019019,Welcome to YURT -- comfy room in East Village,37148778223,unconfirmed,Kaptan,Manhattan,East Village,40.7252,-73.97598,United States,US,TRUE,flexible,Private room,2009,$442 ,$88 ,1,13,6/23/2019,0.99,3,2,335,
1471896,1 Bdrm in 2 Bdrm Apt in Upper East Lux Drmn Bldng,87979865897,verified,Ryan,Manhattan,Upper East Side,40.77272,-73.95307,United States,US,TRUE,strict,Private room,2006,$281 ,$56 ,3,0,,,3,2,239,
20671501,Industrial-Chic Room Available in Artist Loft,394837823,verified,Amanda,Brooklyn,Bushwick,40.68992,-73.90435,United States,US,TRUE,strict,Private room,2011,"$1,059 ",$212 ,3,8,2/14/2019,0.82,2,1,0,
32835356,La Sienna Beautiful Prewar Brownstone Studio,25069848123,verified,Yvette,Manhattan,Harlem,40.80816,-73.95192,United States,US,FALSE,strict,Entire home/apt,2017,$652 ,$130 ,3,49,01/09/22,1.98,3,7,173,
13683249,Great Studio ( Midtown West 48th street),22066221877,unconfirmed,Jeniffer,Manhattan,Hell's Kitchen,40.76435,-73.99337,United States,US,FALSE,moderate,Entire home/apt,2014,$609 ,$122 ,30,3,06/02/18,0.14,1,31,342,
10614118,"Bright and spacious room in Bushwick, Brooklyn",97564675752,verified,Jordan,Brooklyn,Bushwick,40.69757,-73.92906,United States,US,TRUE,moderate,Private room,2009,$408 ,$82 ,5,0,,,5,1,0,
23127026,Comfortable Classy Apartment,23572720600,unconfirmed,Avi,Brooklyn,Midwood,40.61708,-73.95559,United States,US,TRUE,flexible,Entire home/apt,2006,$794 ,$159 ,1,2,2/17/2019,0.35,4,1,126,
1689502,Nice one bedroom apartment by the Prospect park,9738205600,verified,Gita,Brooklyn,Prospect-Lefferts Gardens,40.66199,-73.96294,United States,US,TRUE,strict,Entire home/apt,2014,$406 ,$81 ,7,23,06/05/19,0.27,2,1,387,
55183623,Cozy private room in 2br apt Brooklyn,72498886473,unconfirmed,Zsanett,Brooklyn,Borough Park,40.63516,-74.00078,United States,US,TRUE,strict,Private room,2020,$555 ,$111 ,1,55,6/23/2019,5.16,4,2,59,
19902699,Beautiful & Big Room in Astoria,45911235619,verified,Onur,Queens,Ditmars Steinway,40.77405,-73.90328,United States,US,FALSE,flexible,Private room,2004,$88 ,$18 ,20,0,,,2,3,31,
27345494,Bright and Spacious Apartment in East Williamsburg,14460785288,unconfirmed,Michael,Brooklyn,Williamsburg,40.71171,-73.9454,United States,US,TRUE,flexible,Private room,2009,"$1,185 ",$237 ,3,0,,,4,1,0,
33418585,3 BR Apartment in Heart of Brooklyn,37985490528,unconfirmed,Ari,Brooklyn,Crown Heights,40.66971,-73.94479,United States,US,TRUE,flexible,Entire home/apt,2008,$633 ,$127 ,5,193,01/02/22,1.69,4,2,185,
44098410,Cozy apartment in the heart of West Village,38378783740,verified,Eric,Manhattan,West Village,40.7326,-74.00824,United States,US,FALSE,flexible,Entire home/apt,2003,"$1,002 ",$200 ,3,46,9/22/2018,1.51,5,1,0,
41894733,Midtown 2 Bed Large Full Kitchen & Free Breakfast,70101862225,unconfirmed,Roman,Manhattan,Midtown,40.75431,-73.96518,United States,US,TRUE,moderate,Entire home/apt,2012,$645 ,$129 ,3,6,6/21/2019,1.57,3,8,326,
29865086,Stay in the Heart of Queens A1,25527643815,verified,Gustavo,Queens,Jackson Heights,40.74822,-73.88122,United States,US,TRUE,flexible,Private room,2013,$275 ,$55 ,2,16,2/22/2022,2.65,5,3,356,
51812384,Architect-Designed Brooklyn Townhouse,9655268740,verified,Elana,Brooklyn,Crown Heights,40.67933,-73.96305,United States,US,TRUE,moderate,Entire home/apt,2007,$926 ,$185 ,5,3,08/12/18,0.12,4,1,0,
